contratto_cod|numero_annuncio|list_total|contracted_price|total_discount|data_attivazione|data_fine_prestazione|product_code|quantity|causale_annullamento|data_annullamento|status_item|creazione_dta
Y04002192|6|170|170|0|||GODB|1|||R|1/21/2023
Y04002192|7|30|30|0|||HOMEB|1|||R|1/21/2023
Y04002192|8|599|599|0|||MSE|1|||R|1/21/2023
Y04011382|6|444|444|0|||SGP|1|||R|1/21/2023
Y04011382|7|132|132|0|||SBE|1|||R|1/21/2023
Y04011382|8|93|93|0|||GODB|1|||R|1/21/2023
Y04011382|9|599|599|0|||MSE|1|||R|1/21/2023
Y04057692|5|329|329|0|||SGE|1|||R|1/21/2023
Y04057692|6|170|170|0|||GODB|1|||R|1/21/2023
Y04057692|7|100|100|0|||VIS|2|||R|1/21/2023
Y04057692|8|49|29.89|0|||TESTO|1|||R|1/21/2023
Y04057692|9|49|29.4|0|||TESTO|1|||R|1/21/2023
Y04059122|5|329|329|0|||SGE|1|||R|1/21/2023
Y04059122|6|170|170|0|||GODB|1|||R|1/21/2023
Y04059122|7|599|599|0|||MSE|1|||R|1/21/2023
Y04060022|5|329|329|0|||SGE|1|||R|1/21/2023
Y04060022|6|170|170|0|||GODB|1|||R|1/21/2023
Y04060022|7|150|150|0|||VIS|3|||R|1/21/2023
Y04060022|8|149|149|0|||PGMOB|1|||R|1/21/2023
Y04060022|9|599|599|0|||MSE|1|||R|1/21/2023
Y04060022|10|49|49|0|||TESTO|1|||R|1/21/2023
Y04060022|11|49|44.1|0|||TESTO|1|||R|1/21/2023
Y03970612|5|329|329|0|||SGE|1|||R|1/21/2023
Y03970612|6|290|290|0|||SBE|1|||R|1/21/2023
Y03970612|7|170|170|0|||GODB|1|||R|1/21/2023
Y03970612|8|599|599|0|||MSE|1|||R|1/21/2023
Y03970612|9|99|54.45|0|||LOG0|1|||R|1/21/2023
Y03970612|10|99|54.45|0|||LOG0|1|||R|1/21/2023
Y03970612|11|400|220|0|||LGE|50|||R|1/21/2023
Y03970612|12|400|220|0|||LGE|50|||R|1/21/2023
Y03970612|13|400|220|0|||LGE|50|||R|1/21/2023
Y03970612|14|99|54.45|0|||LOG0|1|||R|1/21/2023
Y03970612|15|99|54.45|0|||LOG0|1|||R|1/21/2023
Y04057392|5|329|329|0|||SGE|1|||R|1/21/2023
Y04057392|6|170|170|0|||GODB|1|||R|1/21/2023
Y04033792|5|329|329|0|||SGE|1|||R|1/21/2023
Y04033792|6|170|170|0|||GODB|1|||R|1/21/2023
Y04033792|7|30|30|0|||HOMEB|1|||R|1/21/2023
Y04033792|8|149|149|0|||PGMOB|1|||R|1/21/2023
Y04033792|9|599|599|0|||MSE|1|||R|1/21/2023
Y04033792|10|99|54.45|0|||LOG0|1|||R|1/21/2023
Y04033792|11|99|54.45|0|||LOG0|1|||R|1/21/2023
Y04057192|6|123|123|0|||SGE|1|||R|1/21/2023
Y04057192|7|106|106|0|||SBE|1|||R|1/21/2023
Y04057192|8|120|120|0|||GODB|1|||R|1/21/2023
Y04057192|9|50|50|0|||VIS|1|||R|1/21/2023
Y04057192|10|76|76|0|||FUOP|1|||R|1/21/2023
Y03893602|5|329|329|0|||SGE|1|||R|1/21/2023
Y03893602|6|170|170|0|||GODB|1|||R|1/21/2023
Y03893602|7|599|599|0|||MSE|1|||R|1/21/2023
Y04012902|5|329|329|0|||SGE|1|||R|1/21/2023
Y04012902|6|170|170|0|||GODB|1|||R|1/21/2023
Y04012902|7|599|599|0|||MSE|1|||R|1/21/2023
Y04012902|8|199|199|0|||AWE|1|||R|1/21/2023
Y04012902|9|2400|2400|0|||AWCR|24|||R|1/21/2023
Y04087112|6|0|0|0|||SGL|1|||R|1/21/2023
Y04087112|7|149|149|0|||SDIY|1|||R|1/21/2023
Y04056032|5|329|329|0|||SGE|1|||R|1/21/2023
Y04056032|6|170|170|0|||GODB|1|||R|1/21/2023
Y04056032|7|30|30|0|||HOMEB|1|||R|1/21/2023
Y04056032|8|349|349|0|||SSE|1|||R|1/21/2023
Y04056032|9|99|54.45|0|||LOG0|1|||R|1/21/2023
Y04070232|6|240|228|0|||SGE|1|||R|1/21/2023
Y04070232|7|111.76|106.17|0|||GODB|1|||R|1/21/2023
Y04070652|6|444|444|0|||SGP|1|||R|1/21/2023
Y04070652|7|132|132|0|||SBE|1|||R|1/21/2023
Y04070652|8|93|93|0|||GODB|1|||R|1/21/2023
Y04070652|9|30|30|0|||HOMEB|1|||R|1/21/2023
Y04099102|5|329|329|0|||SGE|1|||R|1/21/2023
Y04099102|6|290|290|0|||SBE|1|||R|1/21/2023
Y04099102|7|170|170|0|||GODB|1|||R|1/21/2023
Y04099102|8|200|200|0|||VIS|4|||R|1/21/2023
Y04099102|9|76|76|0|||FUOP|1|||R|1/21/2023
Y04099102|10|149|149|0|||PGMOB|1|||R|1/21/2023
Y04099102|11|235|204.45|0|||ENTRY|1|||R|1/21/2023
Y04099102|12|235|235|0|||ENTRY|1|||R|1/21/2023
Y04039652|5|479|479|0|||SGP|1|||R|1/21/2023
Y04039652|6|170|170|0|||GODB|1|||R|1/21/2023
Y04039652|7|30|30|0|||HOMEB|1|||R|1/21/2023
Y04039652|8|349|349|0|||RFYT|1|||R|1/21/2023
Y04039652|9|599|599|0|||MSE|1|||R|1/21/2023
Y04039652|10|199|199|0|||AWE|1|||R|1/21/2023
Y04039652|11|1200|1200|0|||AWCR|12|||R|1/21/2023
Y04039652|12|99|54.45|0|||LOG0|1|||R|1/21/2023
Y04039652|13|99|54.45|0|||LOG0|1|||R|1/21/2023
Y04036612|5|329|329|0|||SGE|1|||R|1/21/2023
Y04036612|6|170|170|0|||GODB|1|||R|1/21/2023
Y04036612|7|30|30|0|||HOMEB|1|||R|1/21/2023
Y04036612|8|599|599|0|||MSE|1|||R|1/21/2023
Y04036612|9|199|199|0|||AWE|1|||R|1/21/2023
Y04036612|10|1000|1000|0|||AWCR|10|||R|1/21/2023
Y04096572|5|329|329|0|||SGE|1|||R|1/21/2023
Y04096572|6|170|170|0|||GODB|1|||R|1/21/2023
Y04096572|7|349|349|0|||SSE|1|||R|1/21/2023
Y04096572|8|49|26.95|0|||TESTO|1|||R|1/21/2023
Y04096572|9|49|26.95|0|||TESTO|1|||R|1/21/2023
Y04096572|10|49|26.95|0|||TESTO|1|||R|1/21/2023
Y04096572|11|49|26.95|0|||TESTO|1|||R|1/21/2023
Y04069872|6|444|444|0|||SGP|1|||R|1/21/2023
Y04069872|7|132|132|0|||SBE|1|||R|1/21/2023
Y04069872|8|93|93|0|||GODB|1|||R|1/21/2023
Y04069872|9|100|100|0|||VIS|2|||R|1/21/2023
Y04069872|10|215|215|0|||PLCP|1|||R|1/21/2023
Y04069872|11|30|30|0|||HOMEB|1|||R|1/21/2023
Y04069872|12|599|599|0|||MSE|1|||R|1/21/2023
Y04063072|6|444|444|0|||SGP|1|||R|1/21/2023
Y04063072|7|132|132|0|||SBE|1|||R|1/21/2023
Y04063072|8|93|93|0|||GODB|1|||R|1/21/2023
Y04063072|9|1199|1199|0|||PSOC4|1|||R|1/21/2023
Y04063072|10|399|399|0|||EDITA|1|||R|1/21/2023
Y04063072|11|450|450|0|||BOOS4|1|||R|1/21/2023
Y04063072|12|375|375|0|||REWOM|1|||R|1/21/2023
Y04063072|13|747|747|0|||FBB|6|||R|1/21/2023
Y04063072|14|3600|3600|0|||FBCR|36|||R|1/21/2023
Y04102572|5|329|329|0|||SGE|1|||R|1/21/2023
Y04102572|6|170|170|0|||GODB|1|||R|1/21/2023
Y03936162|5|329|329|0|||SGE|1|||R|1/21/2023
Y03936162|6|170|170|0|||GODB|1|||R|1/21/2023
Y03936162|7|599|599|0|||MSE|1|||R|1/21/2023
Y03936162|8|399|399|0|||BOENT|1|||R|1/21/2023
Y03936162|9|500|500|0|||BOBKG|1|||R|1/21/2023
Y04121412|6|240|204|0|||SGE|1|||R|1/21/2023
Y04121412|7|111.76|95|0|||GODB|1|||R|1/21/2023
Y04121412|8|549|549|0|||SPS2|1|||R|1/21/2023
Y04121412|9|599|599|0|||MSE|1|||R|1/21/2023
Y04121412|10|199|199|0|||AWE|1|||R|1/21/2023
Y04121412|11|800|800|0|||AWCR|8|||R|1/21/2023
Y04060862|5|329|329|0|||SGE|1|||R|1/21/2023
Y04060862|6|170|170|0|||GODB|1|||R|1/21/2023
Y04060862|7|30|30|0|||HOMEB|1|||R|1/21/2023
Y04060862|8|49|49|0|||TESTO|1|||R|1/21/2023
Y04129332|5|479|479|0|||SGP|1|||R|1/21/2023
Y04129332|6|290|290|0|||SBE|1|||R|1/21/2023
Y04129332|7|170|170|0|||GODB|1|||R|1/21/2023
Y04129332|8|1199|1199|0|||PSOC4|1|||R|1/21/2023
Y04129332|9|450|450|0|||BOOS4|1|||R|1/21/2023
Y04129332|10|599|599|0|||MSE|1|||R|1/21/2023
Y04129332|11|249|249|0|||FBB|2|||R|1/21/2023
Y04129332|12|400|400|0|||FBCR|4|||R|1/21/2023
Y04190882|6|444|421.8|0|||SGP|1|||R|1/21/2023
Y04190882|7|132|125.4|0|||SBE|1|||R|1/21/2023
Y04190882|8|93|88.35|0|||GODB|1|||R|1/21/2023
Y04190882|9|645|645|0|||PLCP|3|||R|1/21/2023
Y04190882|10|76|76|0|||FUOP|1|||R|1/21/2023
Y04190882|11|774|774|0|||PSOC2|1|||R|1/21/2023
Y04190882|12|225|225|0|||BOOS2|1|||R|1/21/2023
Y04190882|13|50|50|0|||BDSK|1|||R|1/21/2023
Y04190882|14|449|449|0|||BDADV|1|||R|1/21/2023
Y04190882|15|49|26.95|0|||TESTO|1|||R|1/21/2023
Y04190882|16|49|26.95|0|||TESTO|1|||R|1/21/2023
Y04031532|5|329|329|0|||SGE|1|||R|1/21/2023
Y04031532|6|170|170|0|||GODB|1|||R|1/21/2023
Y04031532|7|599|599|0|||MSE|1|||R|1/21/2023
Y04031532|8|1147.5|247.5|0|||FTES 8x10|1|||R|1/21/2023
Y04228462|5|329|329|0|||SGE|1|||R|1/21/2023
Y04228462|6|170|170|0|||GODB|1|||R|1/21/2023
Y03979962|6|444|444|0|||SGP|1|||R|1/21/2023
Y03979962|7|132|132|0|||SBE|1|||R|1/21/2023
Y03979962|8|93|93|0|||GODB|1|||R|1/21/2023
Y03979962|9|215|215|0|||PLCP|1|||R|1/21/2023
Y03979962|10|49|26.95|0|||TESTO|1|||R|1/21/2023
Y03979962|11|49|26.95|0|||TESTO|1|||R|1/21/2023
Y04130312|5|329|329|0|||SGE|1|||R|1/21/2023
Y04130312|6|170|170|0|||GODB|1|||R|1/21/2023
Y04130312|7|1149|1149|0|||TOPE|1|||R|1/21/2023
Y04130312|8|199|199|0|||AWE|1|||R|1/21/2023
Y04130312|9|2200|2200|0|||AWCR|22|||R|1/21/2023
Y04130312|10|249|249|0|||FBB|2|||R|1/21/2023
Y04130312|11|600|600|0|||FBCR|6|||R|1/21/2023
Y04227592|5|329|329|0|||SGE|1|||R|1/21/2023
Y04227592|6|170|170|0|||GODB|1|||R|1/21/2023
Y04227592|7|1999|1999|0|||ECOES|1|||R|1/21/2023
Y04233662|5|479|479|0|||SGP|1|||R|1/21/2023
Y04233662|6|170|170|0|||GODB|1|||R|1/21/2023
Y04233662|7|100|100|0|||VIS|2|||R|1/21/2023
Y04233662|8|149|149|0|||PGMOB|1|||R|1/21/2023
Y04233662|9|1449|1449|0|||ECOEB|1|||R|1/21/2023
Y04169902|6|444|444|0|||SGP|1|||R|1/21/2023
Y04169902|7|132|132|0|||SBE|1|||R|1/21/2023
Y04169902|8|93|93|0|||GODB|1|||R|1/21/2023
Y04169902|9|599|599|0|||MSE|1|||R|1/21/2023
Y09674780|3|299.1|288.59|10.51|12/2/2022|12/13/2023|SGBAS|1|||R|10/21/2022
Y09674780|4|144.89|139.8|5.09|12/2/2022|12/2/2023|SBE|1|||R|10/21/2022
Y09674780|5|109.87|106.01|3.86|12/2/2022|12/13/2023|GODB|1|||R|10/21/2022
Y09674780|6|4.61|4.45|0.16|12/2/2022|12/2/2023|REPL|1|||R|10/21/2022
Y09674780|7|40.53|39.11|1.42|12/2/2022|12/2/2023|CRMCO|1|||R|10/21/2022
Y09674780|9|49|47.28|1.72|||TESTO|1|||R|10/21/2022
Y09674780|10|49|47.28|1.72|||TESTO|1|||R|10/21/2022
Y09674780|11|49|47.28|1.72|||TESTO|1|||R|10/21/2022
Y09674780|12|49|47.28|1.72|||TESTO|1|||R|10/21/2022
Y09674780|8|599|577.94|21.06|12/2/2022|3/29/2024|MSE|1|||R|10/17/2022
Y03912692|6|245|245|0|||SGP|1|||R|1/21/2023
Y03912692|7|135|135|0|||SBE|1|||R|1/21/2023
Y03912692|8|119|119|0|||GODB|1|||R|1/21/2023
Y03912692|9|200|200|0|||VIS|4|||R|1/21/2023
Y03912692|10|149|149|0|||PGMOB|1|||R|1/21/2023
Y03912692|11|735|350|0|||FTE 4x10|1|||R|1/21/2023
Y03905712|6|245|245|0|||SGP|1|||R|1/21/2023
Y03905712|7|135|135|0|||SBE|1|||R|1/21/2023
Y03905712|8|119|119|0|||GODB|1|||R|1/21/2023
Y03905712|9|50|50|0|||VIS|1|||R|1/21/2023
Y03905712|10|30|30|0|||HOMEB|1|||R|1/21/2023
Y03905712|11|149|149|0|||PGMOB|1|||R|1/21/2023
Y03999542|6|179|179|0|||SBE|1|||R|1/21/2023
Y04038092|6|123|123|0|||SGE|1|||R|1/21/2023
Y04038092|7|106|106|0|||SBE|1|||R|1/21/2023
Y04038092|8|120|120|0|||GODB|1|||R|1/21/2023
Y03979472|6|123|123|0|||SGE|1|||R|1/21/2023
Y03979472|7|106|106|0|||SBE|1|||R|1/21/2023
Y03979472|8|120|120|0|||GODB|1|||R|1/21/2023
Y03979472|9|30|30|0|||HOMEB|1|||R|1/21/2023
Y04038582|6|123|123|0|||SGE|1|||R|1/21/2023
Y04038582|7|106|106|0|||SBE|1|||R|1/21/2023
Y04038582|8|120|120|0|||GODB|1|||R|1/21/2023
Y03979802|7|123|123|0|||SGE|1|||R|1/21/2023
Y03979802|8|106|106|0|||SBE|1|||R|1/21/2023
Y03979802|9|120|120|0|||GODB|1|||R|1/21/2023
Y03979802|13|100|100|0|||REPM|1|||R|1/21/2023
Y03979802|14|150|150|0|||VIS|3|||R|1/21/2023
Y03979802|15|2365|2365|0|||PLCP|11|||R|1/21/2023
Y03979802|17|149|149|0|||PGMOB|1|||R|1/21/2023
Y03979802|16|760|760|0|||FUOP|10|||R|1/21/2023
Y03979802|10|75|75|0|||CRMEM|1|||R|1/21/2023
Y03979802|11|25|25|0|||CRMCO|1|||R|1/21/2023
Y03979802|12|99|99|0|||CRMSM|1|||R|1/21/2023
Y03981512|6|123|123|0|||SGE|1|||R|1/21/2023
Y03981512|7|106|106|0|||SBE|1|||R|1/21/2023
Y03981512|8|120|120|0|||GODB|1|||R|1/21/2023
Y04000552|6|199|199|0|||SGE|1|||R|1/21/2023
Y04000552|7|149|149|0|||PGMOB|1|||R|1/21/2023
Y04056222|6|245|245|0|||SGP|1|||R|1/20/2023
Y04056222|7|135|135|0|||SBE|1|||R|1/20/2023
Y04056222|8|119|119|0|||GODB|1|||R|1/20/2023
Y04056222|9|30|30|0|||HOMEB|1|||R|1/20/2023
Y03972872|6|123|123|0|||SGE|1|||R|1/21/2023
Y03972872|7|106|106|0|||SBE|1|||R|1/21/2023
Y03972872|8|120|120|0|||GODB|1|||R|1/21/2023
Y03972872|9|100|100|0|||REPM|1|||R|1/21/2023
Y03972872|10|100|100|0|||VIS|2|||R|1/21/2023
Y03972872|11|30|30|0|||HOMEB|1|||R|1/21/2023
Y03972872|12|89|89|0|||RFYS|1|||R|1/21/2023
Y03972872|13|149|149|0|||PGMOB|1|||R|1/21/2023
Y03972872|14|199|199|0|||AWE|1|||R|1/21/2023
Y03972872|15|800|800|0|||AWCR|8|||R|1/21/2023
Y04014542|6|123|123|0|||SGE|1|||R|1/21/2023
Y04014542|7|106|106|0|||SBE|1|||R|1/21/2023
Y04014542|8|120|120|0|||GODB|1|||R|1/21/2023
Y04009432|6|123|123|0|||SGE|1|||R|1/21/2023
Y04009432|7|106|106|0|||SBE|1|||R|1/21/2023
Y04009432|8|120|120|0|||GODB|1|||R|1/21/2023
Y04009432|9|100|100|0|||VIS|2|||R|1/21/2023
Y03955052|6|245|245|0|||SGP|1|||R|1/21/2023
Y03955052|7|135|135|0|||SBE|1|||R|1/21/2023
Y03955052|8|119|119|0|||GODB|1|||R|1/21/2023
Y03955052|9|150|150|0|||VIS|3|||R|1/21/2023
Y03955052|10|149|149|0|||PGMOB|1|||R|1/21/2023
Y03955052|11|199|199|0|||AWE|1|||R|1/21/2023
Y03955052|12|2300|2300|0|||AWCR|23|||R|1/21/2023
Y04012012|6|123|123|0|||SGE|1|||R|1/21/2023
Y04012012|7|106|106|0|||SBE|1|||R|1/21/2023
Y04012012|8|120|120|0|||GODB|1|||R|1/21/2023
Y04008102|6|123|123|0|||SGE|1|||R|1/21/2023
Y04008102|7|106|106|0|||SBE|1|||R|1/21/2023
Y04008102|8|120|120|0|||GODB|1|||R|1/21/2023
Y04008102|9|30|30|0|||HOMEB|1|||R|1/21/2023
Y04012212|6|123|123|0|||SGE|1|||R|1/21/2023
Y04012212|7|106|106|0|||SBE|1|||R|1/21/2023
Y04012212|8|120|120|0|||GODB|1|||R|1/21/2023
Y04055842|6|123|123|0|||SGE|1|||R|1/21/2023
Y04055842|7|106|106|0|||SBE|1|||R|1/21/2023
Y04055842|8|120|120|0|||GODB|1|||R|1/21/2023
Y04056112|6|123|123|0|||SGE|1|||R|1/21/2023
Y04056112|7|106|106|0|||SBE|1|||R|1/21/2023
Y04056112|8|120|120|0|||GODB|1|||R|1/21/2023
Y04069762|6|123|123|0|||SGE|1|||R|1/21/2023
Y04069762|7|106|106|0|||SBE|1|||R|1/21/2023
Y04069762|8|120|120|0|||GODB|1|||R|1/21/2023
Y04069762|9|100|100|0|||VIS|2|||R|1/21/2023
Y04069762|10|400|200|0|||LGE|50|||R|1/21/2023
Y04060462|6|179|179|0|||SBE|1|||R|1/21/2023
Y04060462|7|99|99|0|||LOG0|1|||R|1/21/2023
Y04060462|8|99|99|0|||LOG0|1|||R|1/21/2023
Y04058892|6|199|199|0|||SGE|1|||R|1/21/2023
Y04058892|7|150|150|0|||VIS|3|||R|1/21/2023
Y04058892|8|215|215|0|||PLCP|1|||R|1/21/2023
Y04058892|10|600|600|0|||NAEN|1|||R|1/21/2023
Y04058892|9|149|149|0|||PGMOB|1|||R|1/21/2023
Y04034042|6|199|199|0|||SGE|1|||R|1/21/2023
Y04029252|6|123|123|0|||SGE|1|||R|1/21/2023
Y04029252|7|106|106|0|||SBE|1|||R|1/21/2023
Y04029252|8|120|120|0|||GODB|1|||R|1/21/2023
Y04029252|9|50|50|0|||VIS|1|||R|1/21/2023
Y03936962|6|123|123|0|||SGE|1|||R|1/21/2023
Y03936962|7|106|106|0|||SBE|1|||R|1/21/2023
Y03936962|8|120|120|0|||GODB|1|||R|1/21/2023
